Volatility 3 Framework 2.7.0

Offset	Name	Size
0x8a8fe8c083c0	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe8c08550	\Program Files\VMware\VMware Tools\plugins\vmsvc\bitMapper.dll	216
0x8a8fe8c08870	\Windows\System32\UpdateHeartbeatScan.dll	216
0x8a8fe8c08a00	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApi.dll	216
0x8a8fe8c08b90	\$Directory	216
0x8a8fe8c08eb0	\Users\Administrator\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\Settings\settings.dat	216
0x8a8fe8c091d0	\$Directory	216
0x8a8fe8c09360	\Users\Administrator\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\Settings\settings.dat.LOG2	216
0x8a8fe8c094f0	\ProgramData\Microsoft\Windows Defender\Support\MpWppTracing-20240602-095924-00000003-fffffffeffffffff.bin	216
0x8a8fe8c09680	\$Directory	216
0x8a8fe8c09810	\$Directory	216
0x8a8fe8c099a0	\Windows\SystemResources\Windows.UI.ShellCommon\StartUI\Assets\Fonts\BitMDL2.ttf	216
0x8a8fe8c09b30	\Windows\System32\UpdatePolicyScenarioReliabilityAggregator.dll	216
0x8a8fe8c09e50	\Program Files\VMware\VMware Tools\plugins\vmsvc\deviceHelper.dll	216
0x8a8fe8c0a170	\Windows\System32\AggregatorHost.exe	216
0x8a8fe8c0a300	\Program Files\VMware\VMware Tools\plugins\vmsvc\deployPkgPlugin.dll	216
0x8a8fe8c0a7b0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.15.0.20348_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG2	216
0x8a8fe8c0aad0	\Windows\System32\Windows.Web.Http.dll	216
0x8a8fe8c0ac60	\Users\Administrator\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\Settings\settings.dat.LOG1	216
0x8a8fe8c0adf0	\CMApi	216
0x8a8fe8c0b2a0	\Windows\System32	216
0x8a8fe8c0b430	\vgauth-service	216
0x8a8fe8c0b5c0	\Program Files\VMware\VMware Tools\deployPkg.dll	216
0x8a8fe8c0b750	\Windows\System32\pcasvc.dll	216
0x8a8fe8c0b8e0	\Windows\System32\en-US\windows.storage.dll.mui	216
0x8a8fe8c0ba70	\CMNotify	216
0x8a8fe8c0bc00	\CMNotify	216
0x8a8fe8c0bd90	\Windows\SystemResources\stobject.dll.mun	216
0x8a8fe8c0c0b0	\Windows\System32\raschap.dll	216
0x8a8fe8c0c240	\Windows\System32\en-US\stobject.dll.mui	216
0x8a8fe8c0c3d0	\CMNotify	216
0x8a8fe8c0c560	\Program Files\VMware\VMware Tools\plugins\vmsvc\vmbackup.dll	216
0x8a8fe8c0c6f0	\Windows\System32\wbem\wbemprox.dll	216
0x8a8fe8c0cba0	\Windows\Fonts\segoeui.ttf	216
0x8a8fe8c0cd30	\Windows\Registration\R000000000006.clb	216
0x8a8fe8c0cec0	\Dev\Query	216
0x8a8fe8c0d1e0	\Windows\System32\en-US\wevtsvc.dll.mui	216
0x8a8fe8c0d370	\Windows\System32\spinf.dll	216
0x8a8fe8c0d500	\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0x8a8fe8c0dcd0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.20348.1_none_88d3d41d702dedea	216
0x8a8fe8c0e310	\Program Files\VMware\VMware Tools\plugins\vmsvc\resolutionSet.dll	216
0x8a8fe8c0e4a0	\Windows\System32\ActionCenter.dll	216
0x8a8fe8c0e630	\$Directory	216
0x8a8fe8c0e7c0	\CMNotify	216
0x8a8fe8c0e950	\Windows\System32\en-US\vsstrace.dll.mui	216
0x8a8fe8c0eae0	\Windows\System32\dllhost.exe	216
0x8a8fe8c0ec70	\CMNotify	216
0x8a8fe8c0f2b0	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Printer Shortcuts	216
0x8a8fe8c0f5d0	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Printer Shortcuts	216
0x8a8fe8c0f760	\Windows\System32	216
0x8a8fe8c0fa80	\CMNotify	216
0x8a8fe8c10250	\Windows\System32\winevt\Logs\Microsoft-Windows-Time-Service%4Operational.evtx	216
0x8a8fe8c103e0	\Windows\System32\msdtc.exe	216
0x8a8fe8c10570	\Windows\System32\msdtctm.dll	216
0x8a8fe8c10700	\Windows\System32\en-US\msdtc.exe.mui	216
0x8a8fe8c10890	\Windows\System32\msdtclog.dll	216
0x8a8fe8c10bb0	\Windows\System32\wbem\WmiPrvSD.dll	216
0x8a8fe8c10d40	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe8c10ed0	\Windows\System32\wbem\esscli.dll	216
0x8a8fe8c111f0	\Windows\System32	216
0x8a8fe8c11380	\Windows\System32\en-US\sndvolsso.dll.mui	216
0x8a8fe8c11510	\Windows\System32	216
0x8a8fe8c116a0	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24050.7-0\Drivers\WdNisDrv.sys	216
0x8a8fe8c11b50	\Windows\System32\en-US\user32.dll.mui	216
0x8a8fe8c11ce0	\SwDevice	216
0x8a8fe8c11e70	\$Directory	216
0x8a8fe8c12190	\CMNotify	216
0x8a8fe8c12320	\$Directory	216
0x8a8fe8c124b0	\SwDevice	216
0x8a8fe8c12640	\Windows\Fonts\consola.ttf	216
0x8a8fe8c12960	\Windows\Registration\R000000000006.clb	216
0x8a8fe8c12e10	\Windows\System32\linkinfo.dll	216
0x8a8fe8c13130	\Windows\Temp\vmware-vmvss-SYSTEM.log	216
0x8a8fe8c132c0	\$Directory	216
0x8a8fe8c13450	\$Directory	216
0x8a8fe8c13770	\$Directory	216
0x8a8fe8c13a90	\Users\Administrator\AppData\Local\Microsoft\Windows\Burn	216
0x8a8fe8c13c20	\Windows\System32\ncobjapi.dll	216
0x8a8fe8c13db0	\Windows\System32\VSSVC.exe	216
0x8a8fe8c140d0	\$Directory	216
0x8a8fe8c14260	\Windows\System32\wbem\wbemess.dll	216
0x8a8fe8c143f0	\CMApi	216
0x8a8fe8c14580	\Windows\System32\wbem\wmiprov.dll	216
0x8a8fe8c14bc0	\Windows\Registration\R000000000006.clb	216
0x8a8fe8c14d50	\Windows\System32\comsvcs.dll	216
0x8a8fe8c14ee0	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Operational.evtx	216
0x8a8fe8c15520	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-734932F219F2AE57C2CB573A9C1827577B950C89.bin.6C	216
0x8a8fe8c156b0	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Audit.evtx	216
0x8a8fe8c159d0	\Users\Administrator\AppData\Local\Microsoft\Windows\Burn	216
0x8a8fe8c15b60	\$Directory	216
0x8a8fe8c16330	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx	216
0x8a8fe8c164c0	\SwDevice	216
0x8a8fe8c16650	\Sessions\1\AppContainerNamedObjects\S-1-15-2-283421221-3183566570-1718213290-751554359-3541592344-2312209569-3374928651	216
0x8a8fe8c167e0	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4WHC.evtx	216
0x8a8fe8c16b00	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4FirewallDiagnostics.evtx	216
0x8a8fe8c16c90	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInput.dll	216
0x8a8fe8c17140	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Security.evtx	216
0x8a8fe8c172d0	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Connectivity.evtx	216
0x8a8fe8c17460	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe8c17780	\$Directory	216
0x8a8fe8c17910	\ProgramData\Microsoft\Windows Defender\Scans\History\CacheManager\F87B6E27-4D78-4525-A2B9-A5AF5F77B27D-0.bin	216
0x8a8fe8c17aa0	\Program Files\Common Files\microsoft shared\ink\TabTip.exe	216
0x8a8fe8c17c30	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-734932F219F2AE57C2CB573A9C1827577B950C89.bin.67	216
0x8a8fe8c17dc0	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4Operational.evtx	216
0x8a8fe8c180e0	\Endpoint	216
0x8a8fe8c18590	\Windows\System32\wbem\wbemcore.dll	216
0x8a8fe8c18720	\Windows\System32\odbcint.dll	216
0x8a8fe8c188b0	\Windows\System32\msxml6r.dll	216
0x8a8fe8c18a40	\Windows\System32\odbc32.dll	216
0x8a8fe8c18d60	\Windows\Registration\R000000000006.clb	216
0x8a8fe8c19080	\Windows\System32\IDStore.dll	216
0x8a8fe8c19210	\Windows\System32\UIAutomationCore.dll	216
0x8a8fe8c193a0	\Windows\System32\msxml6.dll	216
0x8a8fe8c19530	\Endpoint	216
0x8a8fe8c196c0	\Program Files\LibreOffice\program\soffice.exe	216
0x8a8fe8c199e0	\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat	216
0x8a8fe8c19d00	\Windows\System32\wbem\wbemsvc.dll	216
0x8a8fe8c1a1b0	\$Directory	216
0x8a8fe8c1a340	\Windows\System32\wbem\fastprox.dll	216
0x8a8fe8c1a4d0	\Windows\Registration\R000000000006.clb	216
0x8a8fe8c1a660	\SwDevice	216
0x8a8fe8c1a7f0	\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe	216
0x8a8fe8c1ab10	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb	216
0x8a8fe8c1b150	\Windows\Registration\{02D4B3F1-FD88-11D1-960D-00805FC79235}.{9BB7ADFE-843D-4046-AC3A-541C768B7D42}.crmlog	216
0x8a8fe8c1b2e0	\Windows\System32\en-US\mswsock.dll.mui	216
0x8a8fe8c1b470	\Windows\System32\wbem\repdrvfs.dll	216
0x8a8fe8c1b790	\Windows\System32\wbem\wmiutils.dll	216
0x8a8fe8c1b920	\Windows\System32\rasppp.dll	216
0x8a8fe8c1bc40	\Windows\System32\txflog.dll	216
0x8a8fe8c1bdd0	\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat{f531d4e5-20d1-11ef-9172-000c29aeaa34}.TM.blf	216
0x8a8fe8c1c0f0	\Windows\System32\vpnike.dll	216
0x8a8fe8c1c280	\$Directory	216
0x8a8fe8c1c410	\Windows\System32\dmenrollengine.dll	216
0x8a8fe8c1c5a0	\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1	216
0x8a8fe8c1c730	\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2	216
0x8a8fe8c1c8c0	\Windows\System32\wbem\Repository\MAPPING1.MAP	216
0x8a8fe8c1ca50	\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_120.27512.10351.0_x64__cw5n1h2txyewy\ActivationStore.dat.LOG2	216
0x8a8fe8c1cd70	\Windows\SysWOW64\taskschd.dll	216
0x8a8fe8c1d220	\Windows\System32\eappcfg.dll	216
0x8a8fe8c1d3b0	\Windows\System32\wbem\Repository\MAPPING3.MAP	216
0x8a8fe8c1d540	\Windows\System32\rascustom.dll	216
0x8a8fe8c1d6d0	\Windows\System32\wbem\Repository\MAPPING2.MAP	216
0x8a8fe8c1d860	\Windows\System32\wbem\Repository\INDEX.BTR	216
0x8a8fe8c1d9f0	\Windows\System32	216
0x8a8fe8c1db80	\lsass	216
0x8a8fe8c1dd10	\Windows\System32\wbem\Repository\OBJECTS.DATA	216
0x8a8fe8c1dea0	\Windows\System32\rasman.dll	216
0x8a8fe8c1e1c0	\Windows\System32\rastapi.dll	216
0x8a8fe8c1e350	\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db	216
0x8a8fe8c1e4e0	\Windows\System32\ApplicationFrame.dll	216
0x8a8fe8c1e670	\$Directory	216
0x8a8fe8c1ecb0	\$Directory	216
0x8a8fe8c1f160	\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat{f531d4e5-20d1-11ef-9172-000c29aeaa34}.TMContainer00000000000000000001.regtrans-ms	216
0x8a8fe8c1f610	\Windows\System32\winevt\Logs\Microsoft-Windows-CloudStore%4Operational.evtx	216
0x8a8fe8c1fac0	\ProgramData\Microsoft\Windows\Start Menu	216
0x8a8fe8c1fc50	\Windows\System32	216
0x8a8fe8c1fde0	\CMApi	216
0x8a8fe8c20100	\Windows\System32\en-US\ctfmon.exe.mui	216
0x8a8fe8c20bf0	\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat{f531d4e5-20d1-11ef-9172-000c29aeaa34}.TMContainer00000000000000000002.regtrans-ms	216
0x8a8fe8c20d80	\Device\HarddiskVolume3\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat{f531d4e5-20d1-11ef-9172-000c29aeaa34}.TM	216
0x8a8fe8c210a0	\Device\HarddiskVolume3\Users\Administrator\AppData\Local\Microsoft\Windows\UsrClass.dat{f531d4e5-20d1-11ef-9172-000c29aeaa34}.TM	216
0x8a8fe8c213c0	\$Directory	216
0x8a8fe8c21a00	\Windows\System32\tokenbinding.dll	216
0x8a8fe8c21b90	\Users\Administrator\AppData\Local\Microsoft\Windows\Notifications\WPNPRMRY.tmp	216
0x8a8fe8c21d20	\Windows\System32\snmpapi.dll	216
0x8a8fe8c21eb0	\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db	216
0x8a8fe8e3a150	\ProgramData\Microsoft\Windows Defender\Definition Updates\{90F818F3-B2ED-4127-9E9E-80522D402D35}\mpavdlta.vdm	216
0x8a8fe8e3a470	\Windows\System32\stdole2.tlb	216
0x8a8fe8e3b0f0	\Windows\System32\comsvcs.dll	216
0x8a8fe8e3b5a0	\CMNotify	216
0x8a8fe8e3bd70	\Windows\System32\stobject.dll	216
0x8a8fe8e3c6d0	\Windows\Registration\R000000000006.clb	216
0x8a8fe8e3d1c0	\Endpoint	216
0x8a8fe8e3d350	\ProgramData\Microsoft\Windows Defender\Definition Updates\{90F818F3-B2ED-4127-9E9E-80522D402D35}\mpavbase.vdm	216
0x8a8fe8e3d4e0	\Dev\Query	216
0x8a8fe8e3d800	\Windows\System32\windowsperformancerecordercontrol.dll	216
0x8a8fe8e3d990	\Windows\System32\RotMgr.dll	216
0x8a8fe8e3db20	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe8e3dcb0	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24050.7-0\MpCommu.dll	216
0x8a8fe8e3de40	\Windows\System32\aepic.dll	216
0x8a8fe8e3e160	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.20348.1_none_88d3d41d702dedea\comctl32.dll	216
0x8a8fe8e3e930	\Windows\System32\wbem\cimwin32.dll	216
0x8a8fe8e3ec50	\Windows\System32\msdtcVSp1res.dll	216
0x8a8fe8e3ede0	\Windows\System32\mtxoci.dll	216
0x8a8fe8e3f100	\ProgramData\Microsoft\Windows Defender\Scans\MpDiag.bin	216
0x8a8fe8e3f290	\$Directory	216
0x8a8fe8e3f420	\Windows\System32\MsDtc\Trace\dtctrace.log	216
0x8a8fe8e3f5b0	\Dev\Query	216
0x8a8fe8e3f8d0	\$Directory	216
0x8a8fe8e3fbf0	\wkssvc	216
0x8a8fe8e3fd80	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.20348.1_none_88d3d41d702dedea	216
0x8a8fe8e40230	\Windows\System32\Windows.Media.Devices.dll	216
0x8a8fe8e40550	\Windows\System32\fltLib.dll	216
0x8a8fe8e406e0	\ProgramData\Microsoft\Diagnosis\Sideload	216
0x8a8fe8e40870	\Windows\System32\xolehlp.dll	216
0x8a8fe8e40b90	\Windows\System32\mtxclu.dll	216
0x8a8fe8e40d20	\wkssvc	216
0x8a8fe8e40eb0	\Windows\appcompat\Programs\Amcache.hve	216
0x8a8fe8e411d0	\$Directory	216
0x8a8fe8e41360	\Windows\System32\msdtcprx.dll	216
0x8a8fe8e414f0	\Windows\System32\Windows.UI.Shell.dll	216
0x8a8fe8e41680	\Windows\System32\cscapi.dll	216
0x8a8fe8e41810	\Windows\appcompat\Programs\Amcache.hve.LOG1	216
0x8a8fe8e419a0	\wkssvc	216
0x8a8fe8e41b30	\Windows\System32\framedynos.dll	216
0x8a8fe8e41cc0	\Dev\Query	216
0x8a8fe8e41e50	\Windows\System32\cdp.dll	216
0x8a8fe8e42170	\wkssvc	216
0x8a8fe8e42490	\Windows\SysWOW64\dsreg.dll	216
0x8a8fe8e427b0	\Windows\System32\en-US\msdtcVSp1res.dll.mui	216
0x8a8fe8e42940	\Windows\System32\ktmw32.dll	216
0x8a8fe8e42ad0	\Windows\appcompat\Programs\Amcache.hve.LOG2	216
0x8a8fe8e42c60	\Windows\Registration\R000000000006.clb	216
0x8a8fe8e42df0	\Windows\System32	216
0x8a8fe8e43110	\Windows\System32\MsDtc\MSDTC.LOG	216
0x8a8fe8e432a0	\ProgramData\Microsoft\Windows Defender\Definition Updates\{90F818F3-B2ED-4127-9E9E-80522D402D35}\mpengine.dll	216
0x8a8fe8e43430	\Windows\System32\wbem\WmiPrvSE.exe	216
0x8a8fe8e435c0	\Windows\System32\batmeter.dll	216
0x8a8fe8e43750	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4Operational.evtx	216
0x8a8fe8e438e0	\Windows\System32\vss_ps.dll	216
0x8a8fe8e43a70	\Windows\System32\en-US\vsstrace.dll.mui	216
0x8a8fe8e43c00	\Windows\System32\catsrv.dll	216
0x8a8fe8e43d90	\CMNotify	216
0x8a8fe8e440b0	\$Directory	216
0x8a8fe8e44240	\Windows\System32	216
0x8a8fe8e443d0	\Windows\System32\catsrvps.dll	216
0x8a8fe8e44560	\$Directory	216
0x8a8fe8e446f0	\Windows\System32\mfcsubs.dll	216
0x8a8fe8e44880	\Windows\Registration\R000000000006.clb	216
0x8a8fe8e44a10	\Program Files\Common Files\VMware\Drivers\vss\VCBSnapshotProvider.dll	216
0x8a8fe8e44ba0	\Program Files\VMware\VMware Tools\gthread-2.0.dll	216
0x8a8fe8e44d30	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24050.7-0\MpOAV.dll	216
0x8a8fe8e451e0	\Windows\System32\wsnmp32.dll	216
0x8a8fe8e45370	\Program Files\VMware\VMware Tools\iconv.dll	216
0x8a8fe8e45500	\Windows\System32\en-US\VSSVC.exe.mui	216
0x8a8fe8e45690	\Windows\System32\en-US\dnsapi.dll.mui	216
0x8a8fe8e45820	\CMApi	216
0x8a8fe8e459b0	\CMNotify	216
0x8a8fe8e45b40	\Windows\Registration\R000000000006.clb	216
0x8a8fe8e45cd0	\Windows\Registration\R000000000006.clb	216
0x8a8fe8e45e60	\Dev\Query	216
0x8a8fe8e46180	\CMNotify	216
0x8a8fe8e46310	\Windows\System32\amsi.dll	216
0x8a8fe8e464a0	\Windows\System32\catsrvut.dll	216
0x8a8fe8e46630	\Windows\System32\winnlsres.dll	216
0x8a8fe8e467c0	\Windows\System32\en-US\winnlsres.dll.mui	216
0x8a8fe8e46950	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4WHC.evtx	216
0x8a8fe8e46ae0	\$Directory	216
0x8a8fe8e46c70	\CMNotify	216
0x8a8fe8e46e00	\Windows\Registration\R000000000006.clb	216
0x8a8fe8e47120	\$Directory	216
0x8a8fe8e472b0	\$Directory	216
0x8a8fe8e47440	\Dev\Query	216
0x8a8fe8e475d0	\ProgramData\Microsoft\Windows Defender\Definition Updates\{90F818F3-B2ED-4127-9E9E-80522D402D35}\mpasdlta.vdm	216
0x8a8fe8e47760	\$Directory	216
0x8a8fe8e478f0	\Windows\System32\Syncreg.dll	216
0x8a8fe8e47a80	\$Directory	216
0x8a8fe8e47c10	\Windows\System32	216
0x8a8fe8e480c0	\Windows\System32\Windows.StateRepositoryPS.dll	216
0x8a8fe8e483e0	\$Directory	216
0x8a8fe8e48570	\$Directory	216
0x8a8fe8e48700	\$Directory	216
0x8a8fe8e48890	\$Directory	216
0x8a8fe8e48a20	\$Directory	216
0x8a8fe8e48bb0	\$Directory	216
0x8a8fe8e48d40	\Windows\System32\InputLocaleManager.dll	216
0x8a8fe8e48ed0	\$Directory	216
0x8a8fe8e491f0	\CMNotify	216
0x8a8fe8e49380	\$Directory	216
0x8a8fe8e49510	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-734932F219F2AE57C2CB573A9C1827577B950C89.bin.01	216
0x8a8fe8e49830	\Windows\System32\en-US\taskhostw.exe.mui	216
0x8a8fe8e499c0	\$Directory	216
0x8a8fe8e49b50	\Windows\System32	216
0x8a8fe8e49ce0	\Windows\System32\en-US\user32.dll.mui	216
0x8a8fe8e49e70	\CMApi	216
0x8a8fe8e4a190	\Windows\System32\wbem\en-US\cimwin32.dll.mui	216
0x8a8fe8e4a320	\Windows\System32\en-US\ESENT.dll.mui	216
0x8a8fe8e4a4b0	\ProgramData\Microsoft\Network\Downloader\edb.log	216
0x8a8fe8e4a640	\Program Files\Common Files\microsoft shared\ink\TipRes.dll	216
0x8a8fe8e4a7d0	\CMNotify	216
0x8a8fe8e4a960	\Windows\System32\bthprops.cpl	216
0x8a8fe8e4aaf0	\$Directory	216
0x8a8fe8e4ae10	\Windows\System32\WofUtil.dll	216
0x8a8fe8e4b130	\Windows\System32\Windows.Networking.Connectivity.dll	216
0x8a8fe8e4b2c0	\ProgramData\Microsoft\Windows Defender\Definition Updates\{90F818F3-B2ED-4127-9E9E-80522D402D35}\mpasbase.vdm	216
0x8a8fe8e4b450	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-734932F219F2AE57C2CB573A9C1827577B950C89.bin.E6	216
0x8a8fe8e4b5e0	\Windows\System32\Winlangdb.dll	216
0x8a8fe8e4b900	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24050.7-0\NisSrv.exe	216
0x8a8fe8e4ba90	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb	216
0x8a8fe8e4bc20	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb	216
0x8a8fe8e4bdb0	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb	216
0x8a8fe8e4c0d0	\Windows\System32\winevt\Logs\Microsoft-Windows-WMI-Activity%4Operational.evtx	216
0x8a8fe8e4c3f0	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-734932F219F2AE57C2CB573A9C1827577B950C89.bin.7E	216
0x8a8fe8e4c580	\Windows\SystemResources\SndVolSSO.dll.mun	216
0x8a8fe8e4c710	\$Directory	216
0x8a8fe8e4ca30	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24050.7-0\MpRtp.dll	216
0x8a8fe8e4ca60	쪸誏￿쪸誏￿	0
0x8a8fe8e4cbc0	\Windows\System32\en-US\mswsock.dll.mui	216
0x8a8fe8e4cd50	\CMApi	216
0x8a8fe8e4cee0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.20348.1_none_88d3d41d702dedea	216
0x8a8fe8e4d200	\Windows\System32\TextInputMethodFormatter.dll	216
0x8a8fe8e4d520	\$Directory	216
0x8a8fe8e4d6b0	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb.jfm	216
0x8a8fe8e4d840	\Windows\System32\InputSwitch.dll	216
0x8a8fe8e4d9d0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.20348.1_none_88d3d41d702dedea	216
0x8a8fe8e4dcf0	\Windows\System32\WPDShServiceObj.dll	216
0x8a8fe8e4de80	\Windows\System32\en-US\ws2_32.dll.mui	216
0x8a8fe8e4e1a0	\Windows\System32\globinputhost.dll	216
0x8a8fe8e4e330	\Windows\System32\cscobj.dll	216
0x8a8fe8e4e4c0	\Windows\System32\imapi2.dll	216
0x8a8fe8e4eb00	\Windows\System32\WpnUserService.dll	216
0x8a8fe8e4ec90	\Windows\System32\en-US\lsm.dll.mui	216
0x8a8fe8e4ee20	\Windows\System32\en-US\InputSwitch.dll.mui	216
0x8a8fe8e4f140	\CMNotify	216
0x8a8fe8e4f2d0	\Program Files\Common Files\microsoft shared\ink\TabTip.exe	216
0x8a8fe8e4f5f0	\Program Files (x86)\Common Files\Microsoft Shared\ink\TabTip32.exe	216
0x8a8fe8e4f780	\ProgramData\Microsoft\EdgeUpdate\Log\MicrosoftEdgeUpdate.log	216
0x8a8fe8e4f910	\Windows\System32\SyncCenter.dll	216
0x8a8fe8e4faa0	\$Directory	216
0x8a8fe8e4fdc0	\Windows\SysWOW64\winsta.dll	216
0x8a8fe8e500e0	\Windows\System32\Windows.UI.Xaml.Resources.Common.dll	216
0x8a8fe8e50270	\Windows\System32\oleacc.dll	216
0x8a8fe8e50590	\Windows\System32\oleaccrc.dll	216
0x8a8fe8e50720	\Windows\System32\cryptngc.dll	216
0x8a8fe8e508b0	\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db-wal	216
0x8a8fe8e50a40	\srvsvc	216
0x8a8fe8e50d60	\$Directory	216
0x8a8fe8e51080	\Windows\System32\en-US\windows.ui.xaml.dll.mui	216
0x8a8fe8e513a0	\$Directory	216
0x8a8fe8e51530	\Windows\Registration\R000000000006.clb	216
0x8a8fe8e51850	\$Directory	216
0x8a8fe8e519e0	\Program Files (x86)\Microsoft\EdgeUpdate\1.3.187.39\msedgeupdateres_en.dll	216
0x8a8fe8e51b70	\Users\Administrator\NTUSER.DAT	216
0x8a8fe8e51d00	\Users\Administrator\ntuser.dat.LOG1	216
0x8a8fe8e51e90	\Windows\System32\Windows.ApplicationModel.Background.TimeBroker.dll	216
0x8a8fe8e521b0	\Windows\System32\msftedit.dll	216
0x8a8fe8e52340	\Windows\System32\winevt\Logs\Microsoft-Windows-HelloForBusiness%4Operational.evtx	216
0x8a8fe8e524d0	\Windows\System32\twinapi.dll	216
0x8a8fe8e52660	\Windows\System32\MTF.dll	216
0x8a8fe8e527f0	\Users\Administrator\ntuser.dat.LOG2	216
0x8a8fe8e52980	\Windows\System32\taskhostw.exe	216
0x8a8fe8e52b10	\Windows\System32\Windows.CloudStore.dll	216
0x8a8fe8e52ca0	\Windows\System32\en-US\svchost.exe.mui	216
0x8a8fe8e52e30	\wkssvc	216
0x8a8fe8e53150	\Windows\System32\DesktopShellExt.dll	216
0x8a8fe8e532e0	\Windows\System32\Speech_OneCore\common\sapi_onecore.dll	216
0x8a8fe8e53600	\Windows\System32\winmmbase.dll	216
0x8a8fe8e53790	\Windows\System32\shacctprofile.dll	216
0x8a8fe8e53dd0	\$Directory	216
0x8a8fe8e540f0	\Windows\System32\winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4Operational.evtx	216
0x8a8fe8e54280	\Windows\System32\en-US\winsrv.dll.mui	216
0x8a8fe8e54410	\Users\Administrator\NTUSER.DAT{c76cbcdb-afc9-11eb-8234-000d3aa6d50e}.TMContainer00000000000000000001.regtrans-ms	216
0x8a8fe8e545a0	\$Directory	216
0x8a8fe8e54a50	\Windows\System32\en-US\user32.dll.mui	216
0x8a8fe8e54be0	\$Directory	216
0x8a8fe8e54d70	\Users\Administrator\NTUSER.DAT{c76cbcdb-afc9-11eb-8234-000d3aa6d50e}.TM.blf	216
0x8a8fe8e55090	\$Directory	216
